Order ID,Revenue,Profit,Quantity,Category,Sub-Category,PaymentMode,Order Date,CustomerName,State,City,Year-Month,Year
B-25996,$714,$232,14,Furniture,Tables,UPI,1/18/2023,Brandon Alvarado,Ohio,Columbus,2023-01,2023
B-25996,$714,$232,14,Furniture,Tables,UPI,12/23/2020,Jennifer Clark,Texas,Austin,2020-12,2020
B-26924,"$1,083",$501,6,Office Supplies,Pens,COD,2/28/2021,David Johnson,Texas,Austin,2021-02,2021
B-25541,"$2,401","$1,163",10,Furniture,Bookcases,UPI,5/4/2023,April Marquez,Ohio,Cleveland,2023-05,2023
B-25541,"$2,401","$1,163",10,Furniture,Bookcases,UPI,4/22/2020,Joseph Guerrero,California,Los Angeles,2020-04,2020
B-25541,"$2,401","$1,163",10,Furniture,Bookcases,UPI,8/13/2021,Michael Hanson,New York,Rochester,2021-08,2021
B-25541,"$1,045",$267,11,Electronics,Phones,Debit Card,5/4/2023,April Marquez,Ohio,Cleveland,2023-05,2023
B-25541,"$1,045",$267,11,Electronics,Phones,Debit Card,4/22/2020,Joseph Guerrero,California,Los Angeles,2020-04,2020
B-25541,"$1,045",$267,11,Electronics,Phones,Debit Card,8/13/2021,Michael Hanson,New York,Rochester,2021-08,2021
B-25196,"$7,806","$1,127",1,Office Supplies,Markers,Credit Card,7/20/2023,William Hill,Texas,Dallas,2023-07,2023
B-25855,"$5,263","$1,743",19,Furniture,Sofas,Credit Card,8/28/2022,Kelsey Huber,Florida,Miami,2022-08,2022
B-25071,"$6,147","$2,526",6,Office Supplies,Pens,Debit Card,3/14/2023,Hailey Chandler,Texas,Dallas,2023-03,2023
B-26159,"$7,484","$2,871",15,Electronics,Phones,UPI,11/7/2023,Cheyenne Rose,Florida,Orlando,2023-11,2023
B-26159,"$7,484","$2,871",15,Electronics,Phones,UPI,4/16/2024,Richard Petersen,Illinois,Chicago,2024-04,2024
B-26159,"$7,700","$2,712",1,Furniture,Sofas,Credit Card,11/7/2023,Cheyenne Rose,Florida,Orlando,2023-11,2023
B-26159,"$7,700","$2,712",1,Furniture,Sofas,Credit Card,4/16/2024,Richard Petersen,Illinois,Chicago,2024-04,2024
B-26228,"$8,537","$3,586",13,Office Supplies,Markers,UPI,9/16/2022,Kathryn Gray,New York,Rochester,2022-09,2022
B-25888,"$8,858","$3,394",6,Furniture,Chairs,COD,10/31/2024,Victor Collins,California,San Diego,2024-10,2024
B-25574,"$5,313","$2,037",7,Electronics,Printers,Debit Card,11/25/2024,Jason Hernandez,California,San Francisco,2024-11,2024
B-25574,"$5,313","$2,037",7,Electronics,Printers,Debit Card,10/29/2021,Jacob Torres,Texas,Houston,2021-10,2021
B-26938,"$3,281",$471,7,Furniture,Sofas,EMI,12/27/2023,Erin Hernandez,California,Los Angeles,2023-12,2023
B-26938,"$3,281",$471,7,Furniture,Sofas,EMI,6/25/2023,Jacob Guzman,Illinois,Peoria,2023-06,2023
B-26379,"$8,681","$2,458",9,Office Supplies,Pens,Credit Card,9/1/2020,Mike Armstrong,New York,New York City,2020-09,2020
B-26623,"$6,195","$1,556",18,Furniture,Sofas,EMI,2/1/2025,Cindy Rowland,Illinois,Springfield,2025-02,2025
B-25566,"$3,877",$481,16,Furniture,Chairs,Debit Card,7/22/2023,Kenneth Matthews,New York,Rochester,2023-07,2023
B-25566,"$3,877",$481,16,Furniture,Chairs,Debit Card,2/4/2022,Susan Valdez,New York,New York City,2022-02,2022
B-26740,"$9,369","$3,297",6,Electronics,Printers,Debit Card,9/27/2023,Stephanie Manning,Florida,Orlando,2023-09,2023
B-26740,"$9,369","$3,297",6,Electronics,Printers,Debit Card,1/30/2025,Logan Galloway,New York,New York City,2025-01,2025
B-26740,"$8,680","$4,068",20,Electronics,Printers,Credit Card,9/27/2023,Stephanie Manning,Florida,Orlando,2023-09,2023
B-26740,"$8,680","$4,068",20,Electronics,Printers,Credit Card,1/30/2025,Logan Galloway,New York,New York City,2025-01,2025
B-26740,"$3,067","$1,475",8,Electronics,Laptops,UPI,9/27/2023,Stephanie Manning,Florida,Orlando,2023-09,2023
B-26740,"$3,067","$1,475",8,Electronics,Laptops,UPI,1/30/2025,Logan Galloway,New York,New York City,2025-01,2025
B-25024,"$9,002","$4,197",2,Office Supplies,Markers,EMI,1/15/2025,Christopher Stone,Ohio,Cincinnati,2025-01,2025
B-25024,"$9,002","$4,197",2,Office Supplies,Markers,EMI,3/28/2021,Megan Pitts,Ohio,Columbus,2021-03,2021
B-26367,"$7,105","$2,782",19,Office Supplies,Pens,COD,12/25/2021,Richard Gardner,Ohio,Columbus,2021-12,2021
B-26353,"$5,317","$1,345",18,Furniture,Chairs,Debit Card,2/3/2023,Samuel Moore,Ohio,Columbus,2023-02,2023
B-26353,"$5,317","$1,345",18,Furniture,Chairs,Debit Card,4/28/2023,Robert Stokes,Florida,Orlando,2023-04,2023
B-26353,"$5,317","$1,345",18,Furniture,Chairs,Debit Card,11/22/2024,Danielle Ramirez,California,San Francisco,2024-11,2024
B-26353,"$6,304",$766,14,Furniture,Tables,EMI,2/3/2023,Samuel Moore,Ohio,Columbus,2023-02,2023
B-26353,"$6,304",$766,14,Furniture,Tables,EMI,4/28/2023,Robert Stokes,Florida,Orlando,2023-04,2023
B-26353,"$6,304",$766,14,Furniture,Tables,EMI,11/22/2024,Danielle Ramirez,California,San Francisco,2024-11,2024
B-25742,"$9,565","$1,691",3,Office Supplies,Paper,Debit Card,7/2/2024,Taylor White,Illinois,Springfield,2024-07,2024
B-25742,"$8,245",$324,11,Office Supplies,Paper,EMI,7/2/2024,Taylor White,Illinois,Springfield,2024-07,2024
B-26965,"$1,592",$480,13,Electronics,Laptops,Debit Card,1/18/2022,Jordan Krause,Ohio,Cleveland,2022-01,2022
B-26038,"$8,400",$267,5,Electronics,Phones,Debit Card,10/8/2024,Kimberly King,Ohio,Columbus,2024-10,2024
B-26038,"$4,963","$1,254",15,Office Supplies,Paper,EMI,10/8/2024,Kimberly King,Ohio,Columbus,2024-10,2024
B-25317,"$2,472",$211,5,Electronics,Printers,COD,6/21/2020,Sharon Russell,California,San Diego,2020-06,2020
B-25970,"$9,132","$3,096",14,Furniture,Chairs,Debit Card,12/14/2023,Kevin Cooper,Florida,Tampa,2023-12,2023
B-25590,"$8,305","$1,577",6,Office Supplies,Binders,Debit Card,12/16/2020,Darrell Ramos,New York,Rochester,2020-12,2020
B-25580,"$1,010",$58,19,Electronics,Electronic Games,COD,3/15/2025,Dr. Terry Alvarado,Florida,Tampa,2025-03,2025
B-25443,"$4,544","$1,726",9,Electronics,Phones,EMI,8/21/2024,Kathy Wilson,Texas,Dallas,2024-08,2024
B-25443,"$5,900","$1,738",20,Electronics,Phones,UPI,8/21/2024,Kathy Wilson,Texas,Dallas,2024-08,2024
B-25774,"$8,861","$3,381",19,Office Supplies,Markers,Credit Card,5/27/2021,Brandon Le,California,San Diego,2021-05,2021
B-26505,"$8,158","$2,052",13,Electronics,Phones,Debit Card,9/21/2020,Mary Wright,Ohio,Cincinnati,2020-09,2020
B-25163,"$3,411","$1,704",14,Office Supplies,Pens,UPI,1/11/2025,Douglas Reynolds,California,Los Angeles,2025-01,2025
B-26095,"$9,406","$1,137",16,Office Supplies,Markers,UPI,10/20/2021,Leroy Harris,Texas,Houston,2021-10,2021
B-26095,"$1,156",$74,15,Electronics,Printers,EMI,10/20/2021,Leroy Harris,Texas,Houston,2021-10,2021
B-25768,"$5,354",$743,10,Furniture,Bookcases,UPI,10/19/2021,Ricardo Dixon,Illinois,Springfield,2021-10,2021
B-25328,"$8,780","$3,430",4,Electronics,Electronic Games,Credit Card,7/7/2024,Debra Smith,Texas,Austin,2024-07,2024
B-25328,"$8,780","$3,430",4,Electronics,Electronic Games,Credit Card,7/25/2023,Jasmine James,Texas,Austin,2023-07,2023
B-26573,"$6,783","$3,306",8,Furniture,Sofas,Debit Card,4/16/2020,Felicia Morton,Ohio,Columbus,2020-04,2020
B-25138,"$1,778",$285,4,Office Supplies,Pens,Credit Card,7/4/2020,Sylvia Jenkins,New York,New York City,2020-07,2020
B-26803,"$9,399","$1,949",12,Electronics,Printers,UPI,5/16/2022,Elizabeth White,New York,Rochester,2022-05,2022
B-26803,"$7,957",$965,4,Furniture,Sofas,Credit Card,5/16/2022,Elizabeth White,New York,Rochester,2022-05,2022
B-25101,"$1,638",$661,13,Furniture,Chairs,EMI,11/25/2023,Steven Steele,Illinois,Springfield,2023-11,2023
B-25827,"$1,786",$224,4,Furniture,Tables,COD,8/17/2021,Amanda Ramirez,Texas,Dallas,2021-08,2021
B-25792,"$4,751",$781,9,Office Supplies,Paper,EMI,7/2/2023,Kyle Jackson,New York,Buffalo,2023-07,2023
B-25646,"$8,979","$4,477",4,Office Supplies,Paper,Credit Card,8/24/2020,Sharon Wilkins,Illinois,Chicago,2020-08,2020
B-25043,"$2,727",$663,8,Electronics,Phones,Credit Card,11/7/2022,Austin Hammond,Florida,Miami,2022-11,2022
B-26598,"$1,093",$397,17,Electronics,Printers,Credit Card,3/27/2024,Jessica Barajas,Illinois,Peoria,2024-03,2024
B-26598,"$1,093",$397,17,Electronics,Printers,Credit Card,9/1/2024,Jamie Jimenez,New York,Buffalo,2024-09,2024
B-26598,"$1,093",$397,17,Electronics,Printers,Credit Card,2/22/2022,James Carter,Ohio,Columbus,2022-02,2022
B-26598,"$2,636",$88,11,Office Supplies,Paper,Debit Card,3/27/2024,Jessica Barajas,Illinois,Peoria,2024-03,2024
B-26598,"$2,636",$88,11,Office Supplies,Paper,Debit Card,9/1/2024,Jamie Jimenez,New York,Buffalo,2024-09,2024
B-26598,"$2,636",$88,11,Office Supplies,Paper,Debit Card,2/22/2022,James Carter,Ohio,Columbus,2022-02,2022
B-26643,"$7,344","$2,251",7,Electronics,Electronic Games,Debit Card,2/11/2022,John Williams,Florida,Miami,2022-02,2022
B-26643,"$7,306","$1,547",3,Office Supplies,Paper,COD,2/11/2022,John Williams,Florida,Miami,2022-02,2022
B-26643,"$5,832","$2,588",10,Electronics,Printers,COD,2/11/2022,John Williams,Florida,Miami,2022-02,2022
B-25992,"$8,572","$2,041",8,Furniture,Tables,EMI,5/27/2021,Alicia Oneill,Illinois,Springfield,2021-05,2021
B-25992,"$8,572","$2,041",8,Furniture,Tables,EMI,7/5/2023,Rebecca Huff,Illinois,Springfield,2023-07,2023
B-25992,"$8,572","$2,041",8,Furniture,Tables,EMI,10/27/2020,Diana Scott,California,San Diego,2020-10,2020
B-25992,"$8,059","$1,834",10,Electronics,Printers,Credit Card,5/27/2021,Alicia Oneill,Illinois,Springfield,2021-05,2021
B-25992,"$8,059","$1,834",10,Electronics,Printers,Credit Card,7/5/2023,Rebecca Huff,Illinois,Springfield,2023-07,2023
B-25992,"$8,059","$1,834",10,Electronics,Printers,Credit Card,10/27/2020,Diana Scott,California,San Diego,2020-10,2020
B-25532,"$3,661",$436,13,Furniture,Sofas,EMI,1/26/2023,Brian Young,Texas,Austin,2023-01,2023
B-25564,"$2,451",$342,8,Office Supplies,Paper,EMI,9/6/2021,Susan Wright,California,Los Angeles,2021-09,2021
B-25564,"$2,451",$342,8,Office Supplies,Paper,EMI,11/12/2021,Kayla Banks,Ohio,Cincinnati,2021-11,2021
B-25564,"$2,451",$342,8,Office Supplies,Paper,EMI,7/30/2024,Zachary Pierce,Texas,Houston,2024-07,2024
B-26543,"$7,067","$1,943",16,Furniture,Tables,Credit Card,3/15/2022,Nicolas Owen,California,San Francisco,2022-03,2022
B-25976,"$4,307",$615,3,Electronics,Electronic Games,UPI,3/15/2024,Martha Carney,New York,New York City,2024-03,2024
B-25976,"$4,307",$615,3,Electronics,Electronic Games,UPI,11/10/2020,Francisco Hicks,Illinois,Springfield,2020-11,2020
B-25976,"$5,694","$1,134",5,Furniture,Chairs,EMI,3/15/2024,Martha Carney,New York,New York City,2024-03,2024
B-25976,"$5,694","$1,134",5,Furniture,Chairs,EMI,11/10/2020,Francisco Hicks,Illinois,Springfield,2020-11,2020
B-25929,$962,$298,18,Office Supplies,Binders,Credit Card,7/23/2022,Matthew Parker,Illinois,Springfield,2022-07,2022
B-25497,"$2,995",$220,14,Furniture,Bookcases,Credit Card,9/13/2024,Paul Bryant,New York,Buffalo,2024-09,2024
B-25497,"$2,047",$914,5,Office Supplies,Markers,Debit Card,9/13/2024,Paul Bryant,New York,Buffalo,2024-09,2024
B-26735,"$2,078",$612,6,Electronics,Laptops,COD,1/25/2022,Bruce Dennis,Texas,Austin,2022-01,2022
B-25036,"$2,737","$1,253",3,Electronics,Printers,EMI,4/19/2021,Joseph Bates,New York,New York City,2021-04,2021
B-25971,"$8,194","$2,881",6,Office Supplies,Paper,Debit Card,7/18/2021,Kelly Pacheco,Texas,Houston,2021-07,2021
B-25441,"$9,914","$3,858",16,Furniture,Sofas,Credit Card,6/24/2022,Jeffrey Weber,New York,Buffalo,2022-06,2022
B-25441,"$9,914","$3,858",16,Furniture,Sofas,Credit Card,6/8/2024,Andrew Krueger,New York,Rochester,2024-06,2024
B-25441,"$5,470",$292,7,Office Supplies,Pens,Debit Card,6/24/2022,Jeffrey Weber,New York,Buffalo,2022-06,2022
B-25441,"$5,470",$292,7,Office Supplies,Pens,Debit Card,6/8/2024,Andrew Krueger,New York,Rochester,2024-06,2024
B-25441,"$1,496",$662,17,Furniture,Bookcases,UPI,6/24/2022,Jeffrey Weber,New York,Buffalo,2022-06,2022
B-25441,"$1,496",$662,17,Furniture,Bookcases,UPI,6/8/2024,Andrew Krueger,New York,Rochester,2024-06,2024
B-25823,"$3,228",$476,9,Office Supplies,Paper,COD,9/29/2022,Kathleen Cox,New York,New York City,2022-09,2022
B-25363,"$3,918",$749,8,Electronics,Laptops,Credit Card,5/10/2023,Jamie Bradley,California,San Diego,2023-05,2023
B-25363,"$3,918",$749,8,Electronics,Laptops,Credit Card,5/2/2020,Robert Martinez,Texas,Houston,2020-05,2020
B-26445,"$9,921","$1,451",15,Furniture,Sofas,EMI,4/12/2021,Christopher Rogers,Illinois,Chicago,2021-04,2021
B-26724,"$9,694","$4,361",1,Furniture,Chairs,EMI,11/4/2023,Roberto Parrish,Illinois,Springfield,2023-11,2023
B-25447,"$5,028","$1,553",13,Office Supplies,Paper,EMI,5/4/2020,Amber Kennedy,Florida,Tampa,2020-05,2020
B-26904,$594,$67,19,Office Supplies,Paper,Debit Card,9/10/2023,Maria Davis,New York,Buffalo,2023-09,2023
B-26904,$594,$67,19,Office Supplies,Paper,Debit Card,1/5/2024,Terry Gilbert,Florida,Miami,2024-01,2024
B-26904,$594,$67,19,Office Supplies,Paper,Debit Card,5/8/2024,Devon Schmitt,Texas,Austin,2024-05,2024
B-26456,"$5,954","$2,618",11,Furniture,Tables,COD,3/30/2024,Robert Mosley,Ohio,Cincinnati,2024-03,2024
B-25435,"$3,518","$1,051",3,Furniture,Bookcases,UPI,9/10/2020,Paul Scott,California,San Francisco,2020-09,2020
B-25435,"$4,157","$1,874",8,Electronics,Laptops,EMI,9/10/2020,Paul Scott,California,San Francisco,2020-09,2020
B-26279,"$3,747",$410,5,Office Supplies,Markers,Credit Card,7/12/2020,Kristin Alvarez,Illinois,Springfield,2020-07,2020
B-26279,"$3,747",$410,5,Office Supplies,Markers,Credit Card,12/8/2022,Kevin Jackson,New York,Buffalo,2022-12,2022
B-26279,"$3,747",$410,5,Office Supplies,Markers,Credit Card,3/27/2024,Mrs. Lauren Potter DDS,Ohio,Columbus,2024-03,2024
B-26279,"$3,747",$410,5,Office Supplies,Markers,Credit Card,2/17/2023,Jason Brown,Illinois,Chicago,2023-02,2023
B-26279,"$3,747",$410,5,Office Supplies,Markers,Credit Card,7/21/2021,Jamie Santos,California,Los Angeles,2021-07,2021
B-26279,"$3,194",$534,4,Office Supplies,Binders,UPI,7/12/2020,Kristin Alvarez,Illinois,Springfield,2020-07,2020
B-26279,"$3,194",$534,4,Office Supplies,Binders,UPI,12/8/2022,Kevin Jackson,New York,Buffalo,2022-12,2022
B-26279,"$3,194",$534,4,Office Supplies,Binders,UPI,3/27/2024,Mrs. Lauren Potter DDS,Ohio,Columbus,2024-03,2024
B-26279,"$3,194",$534,4,Office Supplies,Binders,UPI,2/17/2023,Jason Brown,Illinois,Chicago,2023-02,2023
B-26279,"$3,194",$534,4,Office Supplies,Binders,UPI,7/21/2021,Jamie Santos,California,Los Angeles,2021-07,2021
B-25770,"$8,548","$2,305",1,Office Supplies,Binders,COD,10/30/2022,James Taylor,Florida,Tampa,2022-10,2022
B-25715,"$6,089",$139,19,Furniture,Tables,Debit Card,12/31/2020,Alicia Vincent,Ohio,Cincinnati,2020-12,2020
B-25715,"$6,089",$139,19,Furniture,Tables,Debit Card,4/15/2022,Kenneth Adams,Ohio,Cleveland,2022-04,2022
B-25715,"$6,089",$139,19,Furniture,Tables,Debit Card,4/5/2023,Shelby Browning,Illinois,Chicago,2023-04,2023
B-25715,"$2,586",$800,16,Furniture,Tables,UPI,12/31/2020,Alicia Vincent,Ohio,Cincinnati,2020-12,2020
B-25715,"$2,586",$800,16,Furniture,Tables,UPI,4/15/2022,Kenneth Adams,Ohio,Cleveland,2022-04,2022
B-25715,"$2,586",$800,16,Furniture,Tables,UPI,4/5/2023,Shelby Browning,Illinois,Chicago,2023-04,2023
B-25715,"$3,757","$1,626",9,Office Supplies,Paper,UPI,12/31/2020,Alicia Vincent,Ohio,Cincinnati,2020-12,2020
B-25715,"$3,757","$1,626",9,Office Supplies,Paper,UPI,4/15/2022,Kenneth Adams,Ohio,Cleveland,2022-04,2022
B-25715,"$3,757","$1,626",9,Office Supplies,Paper,UPI,4/5/2023,Shelby Browning,Illinois,Chicago,2023-04,2023
B-26961,"$5,193","$2,530",5,Furniture,Sofas,Debit Card,10/29/2021,Johnny Hill,California,San Diego,2021-10,2021
B-26961,"$5,193","$2,530",5,Furniture,Sofas,Debit Card,12/29/2024,Nicholas Tucker,Florida,Miami,2024-12,2024
B-25902,"$7,493",$96,3,Electronics,Electronic Games,UPI,8/11/2020,Theresa Cline,Ohio,Cleveland,2020-08,2020
B-26321,"$2,062",$848,6,Office Supplies,Markers,Credit Card,3/4/2024,Christine Wheeler,Florida,Tampa,2024-03,2024
B-25612,"$7,163","$1,536",1,Electronics,Phones,EMI,10/17/2023,Carlos Wells,California,San Diego,2023-10,2023
B-25605,"$4,026",$163,6,Electronics,Phones,COD,7/28/2023,Randall Bell,New York,New York City,2023-07,2023
B-25810,"$1,894",$275,5,Furniture,Chairs,Credit Card,11/27/2021,Kendra Mckinney,Florida,Miami,2021-11,2021
B-25810,"$7,144",$192,13,Electronics,Electronic Games,Credit Card,11/27/2021,Kendra Mckinney,Florida,Miami,2021-11,2021
B-25935,"$3,482","$1,554",15,Electronics,Laptops,Debit Card,9/9/2020,Amanda Kim,Ohio,Columbus,2020-09,2020
B-26245,"$4,172",$235,5,Office Supplies,Paper,EMI,6/2/2021,Megan Morgan,Ohio,Cleveland,2021-06,2021
B-26245,"$4,172",$235,5,Office Supplies,Paper,EMI,8/22/2022,Vincent Kramer,Florida,Orlando,2022-08,2022
B-26245,"$4,172",$235,5,Office Supplies,Paper,EMI,4/16/2024,Raymond Bean,Illinois,Springfield,2024-04,2024
B-25346,"$6,265",$155,8,Furniture,Sofas,COD,8/23/2022,Reginald Hebert,Ohio,Cincinnati,2022-08,2022
B-25346,"$6,265",$155,8,Furniture,Sofas,COD,3/12/2021,Jeremy Vazquez,Ohio,Cleveland,2021-03,2021
B-25594,"$2,931",$212,7,Electronics,Electronic Games,Credit Card,6/26/2024,Michael Stewart,Illinois,Peoria,2024-06,2024
B-25594,"$2,931",$212,7,Electronics,Electronic Games,Credit Card,12/8/2023,Kevin Johnson,Florida,Tampa,2023-12,2023
B-25471,"$1,146",$188,9,Furniture,Chairs,Debit Card,11/27/2024,Tara Hughes,Florida,Tampa,2024-11,2024
B-25398,"$9,215",$767,13,Electronics,Printers,COD,1/10/2022,Sandra Perkins,Florida,Tampa,2022-01,2022
B-25398,"$9,215",$767,13,Electronics,Printers,COD,11/1/2021,Heather Bell,California,San Francisco,2021-11,2021
B-25999,"$7,895","$1,005",1,Furniture,Chairs,Credit Card,10/28/2023,Nancy Boyd,Ohio,Cincinnati,2023-10,2023
B-25999,"$7,895","$1,005",1,Furniture,Chairs,Credit Card,3/1/2025,Raymond Reyes,California,San Diego,2025-03,2025
B-25999,"$2,740",$558,8,Office Supplies,Pens,UPI,10/28/2023,Nancy Boyd,Ohio,Cincinnati,2023-10,2023
B-25999,"$2,740",$558,8,Office Supplies,Pens,UPI,3/1/2025,Raymond Reyes,California,San Diego,2025-03,2025
B-25159,"$5,338","$1,354",16,Office Supplies,Markers,UPI,8/1/2024,Cassandra Jordan,Illinois,Peoria,2024-08,2024
B-25159,"$5,338","$1,354",16,Office Supplies,Markers,UPI,6/7/2023,Evelyn Harris,New York,Buffalo,2023-06,2023
B-25159,"$5,338","$1,354",16,Office Supplies,Markers,UPI,10/21/2024,Shannon Maynard,Florida,Orlando,2024-10,2024
B-25159,"$5,338","$1,354",16,Office Supplies,Markers,UPI,1/4/2021,Marie James,New York,Buffalo,2021-01,2021
B-25496,"$3,095",$941,2,Office Supplies,Pens,EMI,4/19/2022,Maria Carroll,Ohio,Cleveland,2022-04,2022
B-25496,"$3,095",$941,2,Office Supplies,Pens,EMI,8/11/2022,Jessica Sloan,Texas,Austin,2022-08,2022
B-25401,"$6,017","$2,230",13,Electronics,Printers,Debit Card,8/4/2023,Scott Craig,Illinois,Peoria,2023-08,2023
B-25707,"$4,904",$469,2,Office Supplies,Pens,Debit Card,4/25/2020,Kaitlin Brown,Texas,Dallas,2020-04,2020
B-25707,"$3,080",$737,6,Office Supplies,Binders,UPI,4/25/2020,Kaitlin Brown,Texas,Dallas,2020-04,2020
B-26225,"$1,992",$355,2,Electronics,Phones,COD,12/14/2024,William Beck,Florida,Tampa,2024-12,2024
B-25662,"$5,346","$1,246",17,Furniture,Sofas,EMI,7/25/2022,Eric Mason,Florida,Orlando,2022-07,2022
B-25662,"$5,346","$1,246",17,Furniture,Sofas,EMI,5/7/2022,Lisa Lowe,Florida,Miami,2022-05,2022
B-26752,"$8,422",$893,18,Electronics,Printers,Debit Card,8/11/2022,Roy Miller,California,San Francisco,2022-08,2022
B-26752,"$8,422",$893,18,Electronics,Printers,Debit Card,8/12/2022,Christopher Espinoza,Ohio,Columbus,2022-08,2022
B-26752,"$6,105","$1,447",8,Furniture,Bookcases,Credit Card,8/11/2022,Roy Miller,California,San Francisco,2022-08,2022
B-26752,"$6,105","$1,447",8,Furniture,Bookcases,Credit Card,8/12/2022,Christopher Espinoza,Ohio,Columbus,2022-08,2022
B-25640,$670,$85,9,Office Supplies,Pens,EMI,8/21/2023,Claire Cole,Texas,Houston,2023-08,2023
B-25030,"$4,057","$1,012",6,Electronics,Laptops,Credit Card,9/12/2022,Eric Nunez,California,San Diego,2022-09,2022
B-25504,"$8,178","$2,462",10,Office Supplies,Pens,UPI,8/20/2023,David Bell,California,Los Angeles,2023-08,2023
B-26912,"$8,752","$1,686",9,Furniture,Tables,Debit Card,12/27/2020,Patrick Hensley MD,Ohio,Cincinnati,2020-12,2020
B-26912,"$8,752","$1,686",9,Furniture,Tables,Debit Card,9/4/2023,John Cox,Illinois,Peoria,2023-09,2023
B-26912,"$8,752","$1,686",9,Furniture,Tables,Debit Card,1/8/2022,Michelle Sullivan,Illinois,Chicago,2022-01,2022
B-25193,"$8,974","$4,441",16,Electronics,Printers,EMI,6/5/2023,Angela Todd,New York,New York City,2023-06,2023
B-25106,"$9,090","$3,098",16,Electronics,Phones,Credit Card,4/1/2021,Luke Saunders,Texas,Dallas,2021-04,2021
B-25106,"$9,090","$3,098",16,Electronics,Phones,Credit Card,5/28/2024,Dr. Jennifer Benton DVM,Illinois,Springfield,2024-05,2024
B-25106,$851,$356,11,Electronics,Electronic Games,Credit Card,4/1/2021,Luke Saunders,Texas,Dallas,2021-04,2021
B-25106,$851,$356,11,Electronics,Electronic Games,Credit Card,5/28/2024,Dr. Jennifer Benton DVM,Illinois,Springfield,2024-05,2024
B-26835,"$5,427",$728,3,Electronics,Phones,UPI,3/9/2023,Keith Smith,Florida,Miami,2023-03,2023
B-25836,"$2,695",$914,15,Furniture,Bookcases,Debit Card,7/28/2022,Danielle Mitchell,Illinois,Peoria,2022-07,2022
B-25836,"$2,695",$914,15,Furniture,Bookcases,Debit Card,6/17/2021,Jesus Hernandez,California,Los Angeles,2021-06,2021
B-26661,"$2,386",$999,3,Office Supplies,Pens,COD,2/13/2024,Jason Norman,Florida,Miami,2024-02,2024
B-26317,"$2,284",$149,20,Office Supplies,Pens,Debit Card,8/6/2021,Laura Poole,New York,Rochester,2021-08,2021
B-26839,"$6,034",$608,8,Electronics,Phones,EMI,5/1/2022,Sarah Wagner,Texas,Houston,2022-05,2022
B-26839,"$8,956","$3,359",13,Furniture,Bookcases,Credit Card,5/1/2022,Sarah Wagner,Texas,Houston,2022-05,2022
B-25735,"$7,122","$1,982",7,Office Supplies,Markers,EMI,3/11/2024,Bryan Baird,Illinois,Peoria,2024-03,2024
B-25387,"$9,775","$4,507",5,Office Supplies,Markers,UPI,7/6/2020,Amy Thompson,Ohio,Cincinnati,2020-07,2020
B-25192,"$3,309",$177,13,Furniture,Bookcases,EMI,12/17/2020,Ashley Wright,Ohio,Cleveland,2020-12,2020
B-26844,"$4,163",$897,14,Electronics,Electronic Games,COD,8/30/2022,Michelle Lynch,Illinois,Springfield,2022-08,2022
B-26844,"$4,163",$897,14,Electronics,Electronic Games,COD,2/27/2025,Ryan Hale,Ohio,Cleveland,2025-02,2025
B-26844,"$4,163",$897,14,Electronics,Electronic Games,COD,6/5/2021,Marie Jefferson,Florida,Orlando,2021-06,2021
B-25236,"$5,518",$867,7,Furniture,Sofas,UPI,12/22/2022,Vanessa Smith,Texas,Houston,2022-12,2022
B-25940,"$7,566",$606,6,Electronics,Phones,Debit Card,1/25/2025,Ryan Foster,Ohio,Columbus,2025-01,2025
B-25940,"$7,566",$606,6,Electronics,Phones,Debit Card,2/14/2025,David Lara,California,San Diego,2025-02,2025
B-26765,$762,$92,11,Electronics,Printers,COD,1/6/2023,Jonathan Young,Illinois,Springfield,2023-01,2023
B-26817,"$3,316",$126,6,Electronics,Laptops,COD,10/11/2020,Debra Townsend,Ohio,Cincinnati,2020-10,2020
B-26522,"$5,994","$2,826",9,Furniture,Bookcases,EMI,5/24/2023,John Thomas,California,San Francisco,2023-05,2023
B-26522,"$5,994","$2,826",9,Furniture,Bookcases,EMI,3/12/2024,Bryan Anderson,California,Los Angeles,2024-03,2024
B-26522,"$5,994","$2,826",9,Furniture,Bookcases,EMI,3/17/2024,Sarah Miller,New York,New York City,2024-03,2024
B-25681,"$3,854",$245,19,Electronics,Laptops,COD,5/17/2022,Robert Hill,Ohio,Columbus,2022-05,2022
B-25382,"$7,019","$2,677",15,Office Supplies,Markers,UPI,12/21/2020,Joshua Rojas,Florida,Miami,2020-12,2020
B-25944,"$5,954","$2,640",14,Electronics,Laptops,Credit Card,8/24/2021,Angelica Lewis,New York,New York City,2021-08,2021
B-25944,"$5,954","$2,640",14,Electronics,Laptops,Credit Card,10/22/2022,Jessica Russell,Texas,Dallas,2022-10,2022
B-26980,"$9,752","$3,618",5,Furniture,Bookcases,Debit Card,2/21/2024,Mary Johnson,New York,Rochester,2024-02,2024
B-26980,"$9,752","$3,618",5,Furniture,Bookcases,Debit Card,10/31/2022,Joseph Knight,Illinois,Peoria,2022-10,2022
B-25780,"$5,335",$322,15,Electronics,Electronic Games,COD,5/15/2022,Jessica Greene,New York,New York City,2022-05,2022
B-25964,"$1,454",$80,20,Electronics,Electronic Games,Credit Card,7/22/2022,Vincent Perez,New York,Rochester,2022-07,2022
